id,displayName,userPrincipalName,userType,onPremisesSyncEnabled,identities,companyName,creationType
00c649fc-0aae-4100-869b-7555e5dd2200,James Anderson,james.anderson@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""james.anderson@micrlabs.onmicrosoft.com""}]",,
3e14450e-3ed2-424d-b1b7-b3a7e8fa149e,Jane Doe,jane.doe@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""jane.doe@micrlabs.onmicrosoft.com""}]",,
b5066bd8-d4c3-4f3a-99e6-a2d022e93b27,Jane Latisha,jane.latisha@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""jane.latisha@micrlabs.onmicrosoft.com""}]",,
406a1a66-9ef0-4a32-b23d-37f27c9fbeff,Kudzai Banda,kudzai.banda336@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.banda336@micrlabs.onmicrosoft.com""}]",,
8341383d-8854-4186-98a2-73758baf62a4,Kudzai Banda,kudzai.banda65@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.banda65@micrlabs.onmicrosoft.com""}]",,
99dab0af-4ac9-4e9f-81fc-feb7b788a6a8,Kudzai Banda,kudzai.banda270@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.banda270@micrlabs.onmicrosoft.com""}]",,
d1fd1c08-3b6a-4e05-97c0-f53a7a243c3f,Kudzai Banda,kudzai.banda150@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.banda150@micrlabs.onmicrosoft.com""}]",,
7e54aa22-1ee3-483f-bef9-5420c4a25e5a,Kudzai Chikwanda,kudzai.chikwanda1@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.chikwanda1@micrlabs.onmicrosoft.com""}]",,
a9a61eee-9261-45d7-82d9-13e8162afa07,Kudzai Chirwa,kudzai.chirwa400@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.chirwa400@micrlabs.onmicrosoft.com""}]",,
c66c5fa1-6b3e-4b2c-ad8f-63d42bdf65e7,Kudzai Chirwa,kudzai.chirwa242@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.chirwa242@micrlabs.onmicrosoft.com""}]",,
520bd607-df4e-4fc7-b4b1-1793e23debaf,Kudzai Dube,kudzai.dube89@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.dube89@micrlabs.onmicrosoft.com""}]",,
aa6060a6-e933-48b0-803f-a2f3a3d82c90,Kudzai Gumbo,kudzai.gumbo273@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.gumbo273@micrlabs.onmicrosoft.com""}]",,
979efba9-16fb-49e3-a722-e2996e321e35,Kudzai Mhlanga,kudzai.mhlanga161@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.mhlanga161@micrlabs.onmicrosoft.com""}]",,
6fb6e7b2-a184-494c-bf03-0059a13fb243,Kudzai Moyo,kudzai.moyo359@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.moyo359@micrlabs.onmicrosoft.com""}]",,
c272ad69-18f5-424a-af46-9f50bd1b3fc5,Kudzai Mpofu,kudzai.mpofu391@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.mpofu391@micrlabs.onmicrosoft.com""}]",,
856a4b0b-7b10-4e66-bfdf-c1165aa1d1e1,Kudzai Mutasa,kudzai.mutasa24@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.mutasa24@micrlabs.onmicrosoft.com""}]",,
d8c6aa2c-46c8-40bd-a420-2e88ecfda7c8,Kudzai Mutasa,kudzai.mutasa394@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.mutasa394@micrlabs.onmicrosoft.com""}]",,
7c799384-3479-4768-bc64-5925bb19ca08,Kudzai Ncube,kudzai.ncube5@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.ncube5@micrlabs.onmicrosoft.com""}]",,
8304ce51-3a85-4b80-ad61-3d319958cef6,Kudzai Ncube,kudzai.ncube486@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.ncube486@micrlabs.onmicrosoft.com""}]",,
db610a89-53f1-4cdb-9ee1-966c88f6d35d,Kudzai Ncube,kudzai.ncube221@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.ncube221@micrlabs.onmicrosoft.com""}]",,
06d46095-c1f8-4fbe-b586-1aeca958ccd1,Kudzai Sithole,kudzai.sithole265@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.sithole265@micrlabs.onmicrosoft.com""}]",,
97085bf8-72b4-4423-aae3-36c967be686f,Kudzai Tembo,kudzai.tembo369@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.tembo369@micrlabs.onmicrosoft.com""}]",,
50736dfc-1088-4a0c-80c9-90e0f77fdbf5,Kudzai Zimba,kudzai.zimba478@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.zimba478@micrlabs.onmicrosoft.com""}]",,
76272ad2-c9ab-4f23-8b7f-b70aee0ea034,Kudzai Zimba,kudzai.zimba3@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""kudzai.zimba3@micrlabs.onmicrosoft.com""}]",,
45f98b30-3e2b-4629-bf82-646e37bd0eaf,Liam Davis,liam.davis@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""liam.davis@micrlabs.onmicrosoft.com""}]",,
0a15a508-9764-4c4c-a121-aad1f830fc68,Lungelo Banda,lungelo.banda66@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.banda66@micrlabs.onmicrosoft.com""}]",,
0b906d4f-c241-4621-823d-a7e984ede756,Lungelo Banda,lungelo.banda252@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.banda252@micrlabs.onmicrosoft.com""}]",,
a2349397-fe34-4479-80ef-2019309c067b,Lungelo Banda,lungelo.banda243@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.banda243@micrlabs.onmicrosoft.com""}]",,
3f126238-3ce6-49b0-8953-4b5ce37be90f,Lungelo Chirwa,lungelo.chirwa61@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.chirwa61@micrlabs.onmicrosoft.com""}]",,
3da58d84-f9c0-4ef4-a978-1a563ae16e9e,Lungelo Dube,lungelo.dube184@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.dube184@micrlabs.onmicrosoft.com""}]",,
cc67ffe4-7e82-4521-ae17-584f4581e1a5,Lungelo Dube,lungelo.dube244@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.dube244@micrlabs.onmicrosoft.com""}]",,
0f46d8d1-2500-486b-acb3-1bd9546d237c,Lungelo Gumbo,lungelo.gumbo367@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.gumbo367@micrlabs.onmicrosoft.com""}]",,
4093fda7-4da2-4835-93f5-938fbfb4049e,Lungelo Gumbo,lungelo.gumbo27@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.gumbo27@micrlabs.onmicrosoft.com""}]",,
69b41f19-7298-4e68-b948-1ec36df1f639,Lungelo Gumbo,lungelo.gumbo137@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.gumbo137@micrlabs.onmicrosoft.com""}]",,
ad539d56-a6c7-4207-8739-4ebc11fa1578,Lungelo Gumbo,lungelo.gumbo148@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.gumbo148@micrlabs.onmicrosoft.com""}]",,
531f3123-3861-4821-86d0-f9b1fb8c6ae5,Lungelo Mhlanga,lungelo.mhlanga419@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.mhlanga419@micrlabs.onmicrosoft.com""}]",,
0c0f6010-0598-4823-8834-127726e10d2a,Lungelo Mpofu,lungelo.mpofu178@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.mpofu178@micrlabs.onmicrosoft.com""}]",,
55edd69f-a907-4a94-9c84-73d7bc0185e6,Lungelo Mpofu,lungelo.mpofu54@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.mpofu54@micrlabs.onmicrosoft.com""}]",,
c6984ddb-4ef9-43b4-8487-494daadcdc0d,Lungelo Ncube,lungelo.ncube219@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.ncube219@micrlabs.onmicrosoft.com""}]",,
ce508c7f-07ad-448f-a079-158335075bf4,Lungelo Ncube,lungelo.ncube160@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.ncube160@micrlabs.onmicrosoft.com""}]",,
101e4abf-b214-4e1d-9f8f-654a885a8e5c,Lungelo Nkomo,lungelo.nkomo366@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.nkomo366@micrlabs.onmicrosoft.com""}]",,
1294da8b-41be-444d-9bb8-c06bc5dddcd5,Lungelo Nkomo,lungelo.nkomo432@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.nkomo432@micrlabs.onmicrosoft.com""}]",,
1593a922-1ea4-4d04-9d06-9d91a66f1a8d,Lungelo Nkomo,lungelo.nkomo101@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.nkomo101@micrlabs.onmicrosoft.com""}]",,
b8ed43c1-b133-4313-bfdf-b81c0b013a8f,Lungelo Nkomo,lungelo.nkomo192@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.nkomo192@micrlabs.onmicrosoft.com""}]",,
7df486e1-c1e2-4558-bdf8-757d67b850fc,Lungelo Phiri,lungelo.phiri489@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.phiri489@micrlabs.onmicrosoft.com""}]",,
792cc911-712f-4b81-9947-7f5b6b2731f5,Lungelo Sithole,lungelo.sithole449@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.sithole449@micrlabs.onmicrosoft.com""}]",,
fe2d0ef1-ba1b-477d-b201-5dc6b0be0823,Lungelo Sithole,lungelo.sithole446@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.sithole446@micrlabs.onmicrosoft.com""}]",,
16a985b0-20d3-4a4a-86c0-1d980ec14951,Lungelo Tembo,lungelo.tembo278@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.tembo278@micrlabs.onmicrosoft.com""}]",,
27a93da0-c199-4177-9604-0cf19e87c9f0,Lungelo Tembo,lungelo.tembo421@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.tembo421@micrlabs.onmicrosoft.com""}]",,
beb652c4-ae8b-4f30-813e-f222f54785dc,Lungelo Tembo,lungelo.tembo176@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.tembo176@micrlabs.onmicrosoft.com""}]",,
7deaf40e-efc8-4219-9079-fa31b9672fe3,Lungelo Zimba,lungelo.zimba79@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.zimba79@micrlabs.onmicrosoft.com""}]",,
b0787e60-5ef8-4045-b80c-5a94b8af7f0c,Lungelo Zimba,lungelo.zimba482@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""lungelo.zimba482@micrlabs.onmicrosoft.com""}]",,
3730e781-bb7e-4fc6-b902-30aac973bada,Mia Taylor,mia.taylor@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""mia.taylor@micrlabs.onmicrosoft.com""}]",,
b9f51b14-6efb-462c-acf3-bbfbe24d7cc9,Michael King,michael.king@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""michael.king@micrlabs.onmicrosoft.com""}]",,
474efea6-9bec-4be1-888e-d6023aa1ab9d,Munyaradzi Banda,munyaradzi.banda105@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.banda105@micrlabs.onmicrosoft.com""}]",,
68167aba-cf90-4924-80e2-861555fce398,Munyaradzi Chikwanda,munyaradzi.chikwanda497@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.chikwanda497@micrlabs.onmicrosoft.com""}]",,
47cf47ff-9eea-4d94-823b-9e27a2cf69dc,Munyaradzi Chirwa,munyaradzi.chirwa372@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.chirwa372@micrlabs.onmicrosoft.com""}]",,
5c97044a-6666-42e9-b729-fd483c136e21,Munyaradzi Chirwa,munyaradzi.chirwa203@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.chirwa203@micrlabs.onmicrosoft.com""}]",,
c8d0eeef-f25e-4eb2-a210-133fe52c6a8a,Munyaradzi Dube,munyaradzi.dube333@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.dube333@micrlabs.onmicrosoft.com""}]",,
42d75161-9ef4-4bce-bd2d-ae29b2ef8fd2,Munyaradzi Gumbo,munyaradzi.gumbo197@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.gumbo197@micrlabs.onmicrosoft.com""}]",,
45d167c3-b3aa-444d-8b71-09812bc6a5a6,Munyaradzi Gumbo,munyaradzi.gumbo406@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.gumbo406@micrlabs.onmicrosoft.com""}]",,
9e9cc7ad-96b3-4b32-8aae-67a5b4a38395,Munyaradzi Mhlanga,munyaradzi.mhlanga302@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.mhlanga302@micrlabs.onmicrosoft.com""}]",,
bb8f0b1f-3198-4daa-ba83-2008fefc5063,Munyaradzi Mhlanga,munyaradzi.mhlanga96@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.mhlanga96@micrlabs.onmicrosoft.com""}]",,
c96c8243-085e-4104-9c1f-85b751755cae,Munyaradzi Mutasa,munyaradzi.mutasa118@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.mutasa118@micrlabs.onmicrosoft.com""}]",,
7ae14402-d6a4-4441-879f-c6d9de90e3b3,Munyaradzi Nkomo,munyaradzi.nkomo277@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.nkomo277@micrlabs.onmicrosoft.com""}]",,
875e819f-d536-466a-b27e-c0e239767fbc,Munyaradzi Nkomo,munyaradzi.nkomo490@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.nkomo490@micrlabs.onmicrosoft.com""}]",,
bf38446b-753d-4986-b0f8-4bf50ca52282,Munyaradzi Nkomo,munyaradzi.nkomo308@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.nkomo308@micrlabs.onmicrosoft.com""}]",,
d13a91cc-2ecb-477c-9adb-fc508c1b9284,Munyaradzi Nkomo,munyaradzi.nkomo475@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.nkomo475@micrlabs.onmicrosoft.com""}]",,
79829d67-cee6-40e9-9d3d-9febc5370c11,Munyaradzi Phiri,munyaradzi.phiri188@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.phiri188@micrlabs.onmicrosoft.com""}]",,
ca726d55-d007-4e70-9693-f97fc1fad572,Munyaradzi Phiri,munyaradzi.phiri269@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.phiri269@micrlabs.onmicrosoft.com""}]",,
ee8f78c2-afb9-428f-a6e9-1c61c62fd612,Munyaradzi Phiri,munyaradzi.phiri332@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.phiri332@micrlabs.onmicrosoft.com""}]",,
2ee13e5c-7a57-4d18-9eea-33f96120f17d,Munyaradzi Sithole,munyaradzi.sithole53@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.sithole53@micrlabs.onmicrosoft.com""}]",,
705e5c05-f39f-421d-afb8-12944e7c1a02,Munyaradzi Sithole,munyaradzi.sithole384@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.sithole384@micrlabs.onmicrosoft.com""}]",,
63f64bca-7802-4836-8834-18e64f96112b,Munyaradzi Tembo,munyaradzi.tembo20@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.tembo20@micrlabs.onmicrosoft.com""}]",,
bd381368-e717-4294-b9bf-6e23c39c1acf,Munyaradzi Tembo,munyaradzi.tembo77@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.tembo77@micrlabs.onmicrosoft.com""}]",,
e2034a0d-c89e-494d-a420-5e42749d36a2,Munyaradzi Tembo,munyaradzi.tembo324@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.tembo324@micrlabs.onmicrosoft.com""}]",,
3714c0bb-6f92-467a-ac55-92815f56f2d8,Munyaradzi Zimba,munyaradzi.zimba231@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.zimba231@micrlabs.onmicrosoft.com""}]",,
6254a388-6d74-4f95-9007-84e30f35617d,Munyaradzi Zimba,munyaradzi.zimba50@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""munyaradzi.zimba50@micrlabs.onmicrosoft.com""}]",,
c6fd8f74-fba7-47cd-9fad-4236d9143e60,Nkosi Banda,nkosi.banda251@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.banda251@micrlabs.onmicrosoft.com""}]",,
dcdba74c-88de-41ae-bc9c-43525b5a5610,Nkosi Banda,nkosi.banda128@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.banda128@micrlabs.onmicrosoft.com""}]",,
9b0f83a9-9fbd-4716-913f-7d93830c80ed,Nkosi Chikwanda,nkosi.chikwanda262@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.chikwanda262@micrlabs.onmicrosoft.com""}]",,
199557e8-3e25-4124-b3ca-f7eb2790edf8,Nkosi Dube,nkosi.dube111@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.dube111@micrlabs.onmicrosoft.com""}]",,
3757efe3-740c-4a20-89ef-c52be5bcb618,Nkosi Dube,nkosi.dube35@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.dube35@micrlabs.onmicrosoft.com""}]",,
77427b63-d621-43c1-acfd-2d2492d6a7cc,Nkosi Dube,nkosi.dube452@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.dube452@micrlabs.onmicrosoft.com""}]",,
7a14f632-98e8-4dc9-ab3a-705659843fe1,Nkosi Gumbo,nkosi.gumbo423@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.gumbo423@micrlabs.onmicrosoft.com""}]",,
0d2932ac-7053-42ae-bd4d-db4e8a5926d1,Nkosi Mhlanga,nkosi.mhlanga36@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.mhlanga36@micrlabs.onmicrosoft.com""}]",,
a3ec11d9-62d7-4ae6-8c08-f49643aa624b,Nkosi Mhlanga,nkosi.mhlanga474@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.mhlanga474@micrlabs.onmicrosoft.com""}]",,
c9f8c61e-8957-4771-ac5f-33855dcb64a1,Nkosi Mhlanga,nkosi.mhlanga280@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.mhlanga280@micrlabs.onmicrosoft.com""}]",,
60866b1d-ffc6-4fd3-8230-d71394401864,Nkosi Moyo,nkosi.moyo228@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.moyo228@micrlabs.onmicrosoft.com""}]",,
9db15848-9b8f-4c83-aa78-323eab928752,Nkosi Moyo,nkosi.moyo314@micrlabs.onmicrosoft.com,Member,,"[{""signInType"":""userPrincipalName"",""issuer"":""micrlabs.onmicrosoft.com"",""issuerAssignedId"":""nkosi.moyo314@micrlabs.onmicrosoft.com""}]",,
