"Email","Status","Timestamp"
"nomvula.tembo316@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:09"
"thandi.tembo317@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:09"
"tsitsi.mutasa318@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:10"
"takudzwa.mutasa319@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:11"
"takudzwa.chikwanda320@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:11"
"sifiso.mutasa321@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:12"
"nkosi.mutasa322@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:12"
"nompilo.tembo323@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:13"
"munyaradzi.tembo324@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:14"
"nomvula.moyo325@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:14"
"sibusiso.banda326@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:15"
"takudzwa.gumbo327@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:15"
"farai.nkomo328@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:16"
"zanele.zimba329@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:17"
"chiedza.nkomo330@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:17"
"tendai.zimba331@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:18"
"munyaradzi.phiri332@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:18"
"munyaradzi.dube333@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:19"
"zanele.gumbo334@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:20"
"sifiso.dube335@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:20"
"kudzai.banda336@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:21"
"farai.chikwanda337@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:21"
"nyasha.mpofu338@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:22"
"rudo.tembo339@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:23"
"tinashe.moyo340@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:23"
"tendai.moyo341@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:24"
"sibusiso.chikwanda342@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:24"
"sifiso.phiri343@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:25"
"tinashe.chikwanda344@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:26"
"thandi.mpofu345@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:26"
"thandi.chirwa346@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:27"
"farai.phiri347@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:28"
"thandi.chikwanda348@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:28"
"zanele.chikwanda349@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:29"
"tendai.gumbo350@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:29"
"thandi.banda351@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:30"
"zanele.chikwanda352@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:31"
"takudzwa.mhlanga353@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:31"
"bongani.nkomo354@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:32"
"sifiso.banda355@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:32"
"tendai.moyo356@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:33"
"chiedza.mhlanga357@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:34"
"nompilo.mutasa358@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:34"
"kudzai.moyo359@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:35"
"tendai.ncube360@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:36"
"nomvula.mpofu361@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:36"
"sibusiso.phiri362@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:37"
"takudzwa.tembo363@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:38"
"tatenda.chirwa364@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:38"
"rudo.chirwa365@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:39"
"lungelo.nkomo366@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:39"
"lungelo.gumbo367@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:40"
"sifiso.banda368@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:41"
"kudzai.tembo369@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:41"
"tsitsi.zimba370@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:42"
"nkosi.ncube371@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:43"
"munyaradzi.chirwa372@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:43"
"tendai.gumbo373@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:44"
"thandi.moyo374@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:44"
"nyasha.banda375@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:45"
"tsitsi.sithole376@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:46"
"nyasha.mutasa377@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:46"
"takudzwa.mutasa378@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:47"
"nomvula.mhlanga379@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:48"
"nyasha.mhlanga380@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:48"
"nompilo.chirwa381@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:49"
"zanele.nkomo382@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:49"
"sifiso.sithole383@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:50"
"munyaradzi.sithole384@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:51"
"tinashe.sithole385@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:51"
"sibusiso.nkomo386@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:52"
"nkosi.phiri387@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:52"
"thandi.dube388@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:53"
"bongani.phiri389@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:54"
"tatenda.tembo390@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:54"
"kudzai.mpofu391@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:55"
"nkosi.zimba392@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:56"
"farai.gumbo393@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:56"
"kudzai.mutasa394@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:57"
"bongani.gumbo395@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:57"
"chiedza.chirwa396@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:58"
"sibusiso.zimba397@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:59"
"rudo.gumbo398@micrlabs.onmicrosoft.com","Success","2026-03-28 20:58:59"
"tinashe.chirwa399@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:00"
"kudzai.chirwa400@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:00"
"tsitsi.mhlanga401@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:01"
"tendai.tembo402@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:02"
"sibusiso.chikwanda403@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:02"
"zanele.chikwanda404@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:03"
"tatenda.moyo405@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:03"
"munyaradzi.gumbo406@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:04"
"tendai.nkomo407@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:05"
"sibusiso.mpofu408@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:05"
"tinashe.mutasa409@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:06"
"nomvula.moyo410@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:07"
"nompilo.banda411@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:07"
"simba.mpofu412@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:08"
"bongani.gumbo413@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:08"
"tsitsi.tembo414@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:09"
"simba.dube415@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:10"
"tinashe.nkomo416@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:10"
"nompilo.gumbo417@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:11"
"zanele.sithole418@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:11"
"lungelo.mhlanga419@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:12"
"chiedza.phiri420@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:12"
"lungelo.tembo421@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:13"
"farai.sithole422@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:14"
"nkosi.gumbo423@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:14"
"nomvula.mpofu424@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:15"
"nompilo.sithole425@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:16"
"tsitsi.ncube426@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:16"
"zanele.zimba427@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:17"
"sibusiso.zimba428@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:17"
"bongani.moyo429@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:18"
"sifiso.mutasa430@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:19"
"sifiso.nkomo431@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:19"
"lungelo.nkomo432@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:20"
"tinashe.phiri433@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:20"
"farai.banda434@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:21"
"zanele.chikwanda435@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:22"
"bongani.moyo436@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:22"
"chiedza.chikwanda437@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:23"
"simba.chikwanda438@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:24"
"sifiso.sithole439@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:24"
"zanele.mhlanga440@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:25"
"nompilo.gumbo441@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:26"
"takudzwa.zimba442@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:26"
"simba.gumbo443@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:27"
"bongani.mpofu444@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:27"
"chiedza.ncube445@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:28"
"lungelo.sithole446@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:29"
"bongani.nkomo447@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:29"
"nomvula.banda448@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:30"
"lungelo.sithole449@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:30"
"nyasha.zimba450@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:31"
"chiedza.tembo451@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:32"
"nkosi.dube452@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:32"
"sibusiso.tembo453@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:33"
"zanele.phiri454@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:33"
"rudo.mutasa455@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:34"
"nomvula.mhlanga456@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:34"
"bongani.mutasa457@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:35"
"sifiso.dube458@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:36"
"farai.zimba459@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:36"
"rudo.sithole460@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:37"
"farai.phiri461@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:37"
"nomvula.tembo462@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:38"
"nompilo.phiri463@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:39"
"takudzwa.chikwanda464@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:39"
"tatenda.phiri465@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:40"
"bongani.chikwanda466@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:40"
"bongani.mhlanga467@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:41"
"takudzwa.moyo468@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:42"
"tinashe.ncube469@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:42"
"nkosi.mutasa470@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:43"
"tinashe.gumbo471@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:43"
"bongani.tembo472@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:44"
"thandi.gumbo473@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:44"
"nkosi.mhlanga474@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:45"
"munyaradzi.nkomo475@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:46"
"farai.banda476@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:46"
"nyasha.mpofu477@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:47"
"kudzai.zimba478@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:47"
"tsitsi.dube479@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:48"
"zanele.mutasa480@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:49"
"takudzwa.tembo481@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:49"
"lungelo.zimba482@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:50"
"tinashe.ncube483@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:51"
"takudzwa.mpofu484@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:51"
"nkosi.mutasa485@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:52"
"kudzai.ncube486@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:52"
"tinashe.phiri487@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:53"
"sifiso.gumbo488@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:54"
"lungelo.phiri489@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:54"
"munyaradzi.nkomo490@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:55"
"nkosi.phiri491@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:56"
"chiedza.moyo492@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:56"
"bongani.tembo493@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:57"
"nkosi.tembo494@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:58"
"tinashe.tembo495@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:58"
"takudzwa.phiri496@micrlabs.onmicrosoft.com","Success","2026-03-28 20:59:59"
"munyaradzi.chikwanda497@micrlabs.onmicrosoft.com","Success","2026-03-28 21:00:00"
"sibusiso.zimba498@micrlabs.onmicrosoft.com","Success","2026-03-28 21:00:00"
"simba.sithole499@micrlabs.onmicrosoft.com","Success","2026-03-28 21:00:01"
"tendai.zimba500@micrlabs.onmicrosoft.com","Success","2026-03-28 21:00:01"
